,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
0,532752,10,SavedShot,0.8930000305175781,0.32,0.059324927628040314,Marcus Rashford,h,556,OpenPlay,2023,RightFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Antony,Pass
1,532753,12,BlockedShot,0.794000015258789,0.655,0.019552553072571754,Alejandro Garnacho,h,10552,FromCorner,2023,RightFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,,None
2,532758,37,BlockedShot,0.9159999847412109,0.500999984741211,0.060597602277994156,Marcus Rashford,h,556,OpenPlay,2023,Head,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Aaron Wan-Bissaka,Chipped
3,532759,37,BlockedShot,0.7290000152587891,0.4179999923706055,0.016547512263059616,Bruno Fernandes,h,1228,OpenPlay,2023,LeftFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Antony,Pass
4,532760,41,MissedShots,0.8980000305175782,0.7240000152587891,0.045268017798662186,Alejandro Garnacho,h,10552,OpenPlay,2023,LeftFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Marcus Rashford,BallTouch
5,532761,45,BlockedShot,0.89,0.315,0.056723639369010925,Antony,h,11094,OpenPlay,2023,RightFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Aaron Wan-Bissaka,Pass
6,532762,46,BlockedShot,0.88,0.3609999847412109,0.08383027464151382,Marcus Rashford,h,556,OpenPlay,2023,RightFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Antony,Pass
7,532763,46,MissedShots,0.9209999847412109,0.514000015258789,0.10235649347305298,Raphael Varane,h,2245,FromCorner,2023,Head,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Bruno Fernandes,Cross
8,532767,50,BlockedShot,0.8590000152587891,0.500999984741211,0.06346779316663742,Antony,h,11094,OpenPlay,2023,LeftFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Bruno Fernandes,Cross
9,532768,51,BlockedShot,0.860999984741211,0.605,0.08149542659521103,Alejandro Garnacho,h,10552,OpenPlay,2023,LeftFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Casemiro,Pass
10,532769,52,BlockedShot,0.9419999694824219,0.3060000038146973,0.28685417771339417,Antony,h,11094,OpenPlay,2023,LeftFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Casemiro,Chipped
11,532772,58,MissedShots,0.815,0.6509999847412109,0.034532465040683746,Alejandro Garnacho,h,10552,OpenPlay,2023,LeftFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,,None
12,532776,75,Goal,0.9690000152587891,0.5109999847412109,0.789081335067749,Raphael Varane,h,2245,OpenPlay,2023,Head,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Aaron Wan-Bissaka,Aerial
13,532778,81,BlockedShot,0.8640000152587891,0.6129999923706054,0.12816749513149261,Marcus Rashford,h,556,OpenPlay,2023,LeftFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Jadon Sancho,TakeOn
14,532781,84,MissedShots,0.9690000152587891,0.455,0.1430738866329193,Facundo Pellistri,h,9324,OpenPlay,2023,RightFoot,22284,Manchester United,Wolverhampton Wanderers,1,0,2023-08-14 19:00:00,Bruno Fernandes,Chipped
15,534210,15,BlockedShot,0.9030000305175782,0.645,0.08285962790250778,Odsonne Edouard,h,3697,OpenPlay,2023,RightFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,Jeffrey Schlupp,Pass
16,534211,15,SavedShot,0.720999984741211,0.6509999847412109,0.016299840062856674,Eberechi Eze,h,8706,OpenPlay,2023,RightFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,Jeffrey Schlupp,Pass
17,534212,20,BlockedShot,0.72,0.4370000076293945,0.017356693744659424,Eberechi Eze,h,8706,OpenPlay,2023,LeftFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,Odsonne Edouard,Pass
18,534213,20,MissedShots,0.7519999694824219,0.34700000762939454,0.013605364598333836,Cheick Oumar Doucoure,h,8666,OpenPlay,2023,RightFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,,Rebound
19,534220,46,BlockedShot,0.8830000305175781,0.6120000076293945,0.11423774063587189,Eberechi Eze,h,8706,OpenPlay,2023,LeftFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,,None
20,534222,54,MissedShots,0.9469999694824218,0.26,0.039999496191740036,Jordan Ayew,h,672,OpenPlay,2023,RightFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,Jefferson Lerma,Pass
21,534223,57,MissedShots,0.769000015258789,0.4809999847412109,0.08211032301187515,Eberechi Eze,h,8706,DirectFreekick,2023,RightFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,,Standard
22,534228,69,BlockedShot,0.914000015258789,0.4590000152587891,0.09450113028287888,Jordan Ayew,h,672,SetPiece,2023,RightFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,Eberechi Eze,Cross
23,534229,85,MissedShots,0.915,0.5329999923706055,0.3232669234275818,Odsonne Edouard,h,3697,OpenPlay,2023,Head,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,Tyrick Mitchell,Cross
24,534230,86,BlockedShot,0.889000015258789,0.2510000038146973,0.043321676552295685,Jesurun Rak-Sakyi,h,9461,OpenPlay,2023,LeftFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,Jordan Ayew,TakeOn
25,534231,87,BlockedShot,0.97,0.675,0.06064928323030472,Jordan Ayew,h,672,OpenPlay,2023,LeftFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,Tyrick Mitchell,Pass
26,534232,94,BlockedShot,0.9180000305175782,0.4620000076293945,0.046159155666828156,Cheick Oumar Doucoure,h,8666,OpenPlay,2023,Head,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,Jesurun Rak-Sakyi,Aerial
27,534233,94,SavedShot,0.965,0.580999984741211,0.08803697675466537,Odsonne Edouard,h,3697,OpenPlay,2023,RightFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,Jefferson Lerma,HeadPass
28,534234,94,MissedShots,0.9269999694824219,0.6780000305175782,0.051525987684726715,Tyrick Mitchell,h,8214,OpenPlay,2023,LeftFoot,22294,Crystal Palace,Arsenal,0,1,2023-08-21 19:00:00,,Rebound
29,536786,2,Goal,0.8280000305175781,0.6680000305175782,0.030378812924027443,Dominik Szoboszlai,h,9788,FromCorner,2023,LeftFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Trent Alexander-Arnold,Cross
30,536787,15,BlockedShot,0.904000015258789,0.69,0.06675733625888824,Luis Díaz,h,10408,OpenPlay,2023,RightFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Trent Alexander-Arnold,Chipped
31,536788,21,ShotOnPost,0.9,0.425,0.4534442722797394,Darwin Núñez,h,10720,OpenPlay,2023,RightFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Mohamed Salah,Pass
32,536790,26,MissedShots,0.8980000305175782,0.46700000762939453,0.3228466212749481,Joel Matip,h,332,SetPiece,2023,Head,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Trent Alexander-Arnold,Throughball
33,536792,33,BlockedShot,0.8580000305175781,0.41400001525878904,0.11647417396306992,Darwin Núñez,h,10720,OpenPlay,2023,RightFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Trent Alexander-Arnold,Pass
34,536794,38,ShotOnPost,0.950999984741211,0.35200000762939454,0.2790379226207733,Darwin Núñez,h,10720,OpenPlay,2023,RightFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Mohamed Salah,Pass
35,536795,41,MissedShots,0.7530000305175781,0.47,0.022113068029284477,Trent Alexander-Arnold,h,1791,OpenPlay,2023,RightFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Dominik Szoboszlai,Pass
36,536798,46,MissedShots,0.8009999847412109,0.52,0.04625609889626503,Mohamed Salah,h,1250,OpenPlay,2023,LeftFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,,None
37,536797,47,SavedShot,0.8830000305175781,0.28,0.08235503733158112,Mohamed Salah,h,1250,OpenPlay,2023,LeftFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Trent Alexander-Arnold,Chipped
38,536801,48,MissedShots,0.96,0.5479999923706055,0.5297927856445312,Darwin Núñez,h,10720,OpenPlay,2023,Head,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,,None
39,536802,54,MissedShots,0.93,0.41200000762939454,0.01980714313685894,Darwin Núñez,h,10720,FromCorner,2023,Head,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Andrew Robertson,Aerial
40,536803,54,Goal,0.965,0.555,0.5849390625953674,Mohamed Salah,h,1250,FromCorner,2023,LeftFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Darwin Núñez,Rebound
41,536806,68,MissedShots,0.7469999694824219,0.445,0.030877765268087387,Trent Alexander-Arnold,h,1791,OpenPlay,2023,RightFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Joseph Gomez,Pass
42,536807,71,MissedShots,0.78,0.6129999923706054,0.021919487044215202,Dominik Szoboszlai,h,9788,FromCorner,2023,LeftFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Joel Matip,Pass
43,536808,73,SavedShot,0.9359999847412109,0.33099998474121095,0.07273722440004349,Mohamed Salah,h,1250,OpenPlay,2023,RightFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,,None
44,536809,74,BlockedShot,0.8059999847412109,0.514000015258789,0.033540546894073486,Harvey Elliott,h,7546,FromCorner,2023,LeftFoot,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,,None
45,536812,87,MissedShots,0.9130000305175782,0.46099998474121096,0.02968713454902172,Joseph Gomez,h,987,FromCorner,2023,Head,21933,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Dominik Szoboszlai,Aerial
46,536219,6,Goal,0.9430000305175781,0.8269999694824218,0.06246471777558327,Mathias Jensen,h,7166,DirectFreekick,2023,RightFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,,Standard
47,536220,10,BlockedShot,0.805,0.4809999847412109,0.06323494017124176,Vitaly Janelt,h,9680,OpenPlay,2023,LeftFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,,BallRecovery
48,536224,21,SavedShot,0.84,0.47700000762939454,0.3208167552947998,Kevin Schade,h,9156,OpenPlay,2023,RightFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Christian Nørgaard,Throughball
49,536225,23,MissedShots,0.8730000305175781,0.36400001525878906,0.09073782712221146,Yoane Wissa,h,5786,OpenPlay,2023,RightFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Kevin Schade,Pass
50,536229,33,MissedShots,0.9340000152587891,0.535,0.41993844509124756,Ethan Pinnock,h,9678,SetPiece,2023,Head,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Mathias Jensen,Cross
51,536230,39,MissedShots,0.7419999694824219,0.5059999847412109,0.019839800894260406,Aaron Hickey,h,8942,OpenPlay,2023,LeftFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,,BallRecovery
52,536232,46,MissedShots,0.9109999847412109,0.4490000152587891,0.44571805000305176,Bryan Mbeumo,h,6552,OpenPlay,2023,LeftFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,,None
53,536233,47,SavedShot,0.9230000305175782,0.46900001525878904,0.1277308315038681,Vitaly Janelt,h,9680,OpenPlay,2023,Head,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Kevin Schade,Cross
54,536235,54,MissedShots,0.9230000305175782,0.4909999847412109,0.06615801155567169,Kevin Schade,h,9156,SetPiece,2023,Head,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Ben Mee,Aerial
55,536236,54,MissedShots,0.9280000305175782,0.5740000152587891,0.026131179183721542,Christian Nørgaard,h,7083,FromCorner,2023,Head,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Mathias Jensen,Aerial
56,536239,58,ShotOnPost,0.8930000305175781,0.6140000152587891,0.13608728349208832,Yoane Wissa,h,5786,OpenPlay,2023,LeftFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Rico Henry,Pass
57,536240,63,MissedShots,0.730999984741211,0.3659999847412109,0.0124276177957654,Rico Henry,h,9679,OpenPlay,2023,LeftFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,,None
58,536241,73,SavedShot,0.9219999694824219,0.46,0.09261831641197205,Christian Nørgaard,h,7083,FromCorner,2023,Head,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Bryan Mbeumo,Cross
59,536242,73,SavedShot,0.7959999847412109,0.4379999923706055,0.016959570348262787,Frank Onyeka,h,9681,FromCorner,2023,RightFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,,Aerial
60,536243,75,ShotOnPost,0.9690000152587891,0.5790000152587891,0.49732494354248047,Keane Lewis-Potter,h,10809,OpenPlay,2023,LeftFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Frank Onyeka,Pass
61,536246,82,SavedShot,0.955999984741211,0.425,0.11518282443284988,Kristoffer Ajer,h,9677,OpenPlay,2023,LeftFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Bryan Mbeumo,Cross
62,536247,84,BlockedShot,0.8640000152587891,0.6830000305175781,0.04614442214369774,Michael Olakigbe,h,11487,OpenPlay,2023,RightFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Christian Nørgaard,Pass
63,536248,90,MissedShots,0.860999984741211,0.4809999847412109,0.030863525345921516,Keane Lewis-Potter,h,10809,OpenPlay,2023,Head,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Frank Onyeka,Cross
64,536249,92,Goal,0.8619999694824219,0.45299999237060545,0.3011491596698761,Bryan Mbeumo,h,6552,OpenPlay,2023,LeftFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Nathan Collins,Throughball
65,536250,96,BlockedShot,0.9440000152587891,0.46799999237060547,0.12390114367008209,Yoane Wissa,h,5786,OpenPlay,2023,RightFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,Frank Onyeka,Cross
66,536251,96,MissedShots,0.865999984741211,0.355,0.05641573294997215,Frank Onyeka,h,9681,OpenPlay,2023,RightFoot,21928,Brentford,Bournemouth,2,2,2023-09-02 14:00:00,,None
67,532080,0,MissedShots,0.8640000152587891,0.27,0.07180008292198181,Neal Maupay,h,3621,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Abdoulaye Doucouré,BallRecovery
68,532082,4,SavedShot,0.88,0.4929999923706055,0.457674115896225,Abdoulaye Doucouré,h,1726,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Amadou Onana,Pass
69,532083,17,BlockedShot,0.8519999694824218,0.649000015258789,0.07272406667470932,Alex Iwobi,h,500,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Amadou Onana,Pass
70,532084,18,BlockedShot,0.8,0.6270000076293946,0.02941899560391903,Idrissa Gueye,h,668,FromCorner,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,James Garner,Cross
71,532085,20,MissedShots,0.8109999847412109,0.5690000152587891,0.13353370130062103,Alex Iwobi,h,500,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Neal Maupay,TakeOn
72,532086,33,SavedShot,0.9619999694824218,0.495,0.5802212953567505,Neal Maupay,h,3621,OpenPlay,2023,LeftFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Abdoulaye Doucouré,BallTouch
73,532087,40,SavedShot,0.850999984741211,0.3,0.026149267330765724,Amadou Onana,h,9667,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Alex Iwobi,Chipped
74,532088,41,SavedShot,0.875,0.5270000076293946,0.3632145822048187,Neal Maupay,h,3621,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Amadou Onana,Throughball
75,532089,42,MissedShots,0.8630000305175781,0.3129999923706055,0.04702720418572426,Nathan Patterson,h,10292,OpenPlay,2023,LeftFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Idrissa Gueye,Pass
76,532090,44,SavedShot,0.8430000305175781,0.4759999847412109,0.1220758855342865,Neal Maupay,h,3621,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Abdoulaye Doucouré,Pass
77,532094,59,BlockedShot,0.7030000305175781,0.42200000762939455,0.012792707420885563,Nathan Patterson,h,10292,FromCorner,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,None
78,532095,66,SavedShot,0.8059999847412109,0.66,0.03078509122133255,Alex Iwobi,h,500,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,None
79,532096,66,ShotOnPost,0.9390000152587891,0.3770000076293945,0.3760105073451996,Nathan Patterson,h,10292,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,None
80,532100,84,SavedShot,0.9640000152587891,0.4279999923706055,0.09493032842874527,Alex Iwobi,h,500,OpenPlay,2023,RightFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Arnaut Danjuma Groeneveld,BallTouch
81,532101,84,SavedShot,0.9009999847412109,0.43900001525878907,0.04624316841363907,Michael Keane,h,1653,FromCorner,2023,Head,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Alex Iwobi,Cross
82,532104,89,BlockedShot,0.825,0.55,0.0423031747341156,Idrissa Gueye,h,668,FromCorner,2023,LeftFoot,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,None
83,532105,89,MissedShots,0.92,0.5620000076293945,0.05010009557008743,James Tarkowski,h,1665,FromCorner,2023,Head,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Alex Iwobi,Chipped
84,532106,94,MissedShots,0.899000015258789,0.4179999923706055,0.02491401880979538,Abdoulaye Doucouré,h,1726,SetPiece,2023,Head,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,,Aerial
85,532107,96,SavedShot,0.8530000305175781,0.45099998474121095,0.008094483986496925,Michael Keane,h,1653,SetPiece,2023,Head,22279,Everton,Fulham,0,1,2023-08-12 14:00:00,Jordan Pickford,Aerial
86,531932,14,MissedShots,0.86,0.635,0.05805481970310211,Luca Koleosho,h,10620,OpenPlay,2023,RightFoot,22275,Burnley,Manchester City,0,3,2023-08-11 19:00:00,Vitinho,Pass
87,531933,17,SavedShot,0.8859999847412109,0.6719999694824219,0.06125757470726967,Zeki Amdouni,h,11701,OpenPlay,2023,LeftFoot,22275,Burnley,Manchester City,0,3,2023-08-11 19:00:00,Luca Koleosho,Pass
88,531934,28,MissedShots,0.87,0.750999984741211,0.01711176335811615,Lyle Foster,h,7498,OpenPlay,2023,LeftFoot,22275,Burnley,Manchester City,0,3,2023-08-11 19:00:00,,TakeOn
89,531936,36,BlockedShot,0.86,0.455,0.09761640429496765,Lyle Foster,h,7498,OpenPlay,2023,RightFoot,22275,Burnley,Manchester City,0,3,2023-08-11 19:00:00,Luca Koleosho,Pass
90,531947,79,BlockedShot,0.8169999694824219,0.5359999847412109,0.0639837458729744,Anass Zaroury,h,11703,OpenPlay,2023,LeftFoot,22275,Burnley,Manchester City,0,3,2023-08-11 19:00:00,Lyle Foster,Pass
91,531948,81,MissedShots,0.9580000305175781,0.37599998474121094,0.013008161447942257,Jacob Bruun Larsen,h,5355,FromCorner,2023,Head,22275,Burnley,Manchester City,0,3,2023-08-11 19:00:00,Anass Zaroury,Aerial
92,531993,9,MissedShots,0.95,0.5979999923706054,0.08700478076934814,Eddie Nketiah,h,6482,OpenPlay,2023,Head,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Bukayo Saka,Cross
93,531995,23,BlockedShot,0.794000015258789,0.5479999923706055,0.03973983973264694,Kai Havertz,h,5220,OpenPlay,2023,LeftFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Gabriel Martinelli,Pass
94,531996,24,BlockedShot,0.8819999694824219,0.30700000762939456,0.051885101944208145,Bukayo Saka,h,7322,OpenPlay,2023,RightFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Thomas Partey,Pass
95,531997,25,Goal,0.8809999847412109,0.5690000152587891,0.06297741830348969,Eddie Nketiah,h,6482,FromCorner,2023,RightFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Gabriel Martinelli,BallTouch
96,531998,31,Goal,0.794000015258789,0.375,0.037814829498529434,Bukayo Saka,h,7322,OpenPlay,2023,LeftFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,William Saliba,Pass
97,531999,37,MissedShots,0.9159999847412109,0.34200000762939453,0.07902981340885162,Eddie Nketiah,h,6482,OpenPlay,2023,RightFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,,None
98,532000,43,SavedShot,0.7180000305175781,0.6309999847412109,0.01737094298005104,Declan Rice,h,5553,OpenPlay,2023,RightFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Bukayo Saka,Pass
99,532001,50,SavedShot,0.750999984741211,0.6509999847412109,0.019561249762773514,Takehiro Tomiyasu,h,7931,OpenPlay,2023,RightFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Gabriel Martinelli,Pass
100,532002,68,BlockedShot,0.8490000152587891,0.2620000076293945,0.036525920033454895,Martin Odegaard,h,2517,OpenPlay,2023,LeftFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Thomas Partey,Pass
101,532004,75,SavedShot,0.7780000305175782,0.4329999923706055,0.033978916704654694,Declan Rice,h,5553,OpenPlay,2023,RightFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Kai Havertz,Pass
102,532006,80,SavedShot,0.865999984741211,0.5329999923706055,0.06948760896921158,Declan Rice,h,5553,OpenPlay,2023,RightFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,,Aerial
103,532009,84,BlockedShot,0.9430000305175781,0.30100000381469727,0.06931421905755997,Kai Havertz,h,5220,OpenPlay,2023,RightFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Martin Odegaard,Pass
104,532010,86,SavedShot,0.9119999694824219,0.5209999847412109,0.14559100568294525,Bukayo Saka,h,7322,OpenPlay,2023,LeftFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Kai Havertz,Pass
105,532011,92,BlockedShot,0.7730000305175782,0.625999984741211,0.047283489257097244,Martin Odegaard,h,2517,OpenPlay,2023,LeftFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Leandro Trossard,Pass
106,532013,97,MissedShots,0.8159999847412109,0.385,0.045054949820041656,Martin Odegaard,h,2517,OpenPlay,2023,LeftFoot,22276,Arsenal,Nottingham Forest,2,1,2023-08-12 11:30:00,Bukayo Saka,Pass
107,534780,14,MissedShots,0.7919999694824219,0.59,0.032214775681495667,Billy Gilmour,h,7988,OpenPlay,2023,RightFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Estupiñán,Pass
108,534783,20,SavedShot,0.8780000305175781,0.49700000762939456,0.1038777232170105,Evan Ferguson,h,10177,OpenPlay,2023,RightFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Danny Welbeck,Pass
109,534784,21,MissedShots,0.9409999847412109,0.7240000152587891,0.03591516241431236,Kaoru Mitoma,h,10806,OpenPlay,2023,RightFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Estupiñán,Chipped
110,534785,26,BlockedShot,0.8680000305175781,0.43900001525878907,0.046971842646598816,Lewis Dunk,h,6048,FromCorner,2023,RightFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Pascal Groß,Cross
111,534786,26,BlockedShot,0.779000015258789,0.445,0.03231102600693703,Solly March,h,6049,FromCorner,2023,LeftFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Lewis Dunk,Rebound
112,534787,28,BlockedShot,0.8569999694824219,0.524000015258789,0.06393125653266907,Billy Gilmour,h,7988,OpenPlay,2023,RightFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,,None
113,534788,28,MissedShots,0.9019999694824219,0.5479999923706055,0.08618667721748352,Evan Ferguson,h,10177,OpenPlay,2023,RightFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Billy Gilmour,Cross
114,534789,40,SavedShot,0.7619999694824219,0.29200000762939454,0.017244577407836914,Pascal Groß,h,239,OpenPlay,2023,RightFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Billy Gilmour,Pass
115,534791,45,SavedShot,0.925,0.45799999237060546,0.30638349056243896,Evan Ferguson,h,10177,OpenPlay,2023,Head,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Kaoru Mitoma,Chipped
116,534790,47,BlockedShot,0.7809999847412109,0.48400001525878905,0.0969434306025505,Solly March,h,6049,DirectFreekick,2023,LeftFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,,Standard
117,534792,47,BlockedShot,0.774000015258789,0.48200000762939454,0.03083823435008526,Danny Welbeck,h,501,OpenPlay,2023,RightFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Pascal Groß,Pass
118,534793,48,MissedShots,0.9640000152587891,0.33,0.03471505641937256,Kaoru Mitoma,h,10806,FromCorner,2023,RightFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Pascal Groß,Cross
119,534794,51,BlockedShot,0.7780000305175782,0.5690000152587891,0.02741209976375103,Pascal Groß,h,239,OpenPlay,2023,LeftFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Danny Welbeck,Pass
120,534799,61,BlockedShot,0.7719999694824219,0.38799999237060545,0.026812495663762093,Evan Ferguson,h,10177,OpenPlay,2023,RightFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Solly March,Pass
121,534801,65,SavedShot,0.7709999847412109,0.3609999847412109,0.02165646106004715,Pascal Groß,h,239,FromCorner,2023,LeftFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Adam Lallana,Pass
122,534802,65,SavedShot,0.925,0.580999984741211,0.0200485996901989,Lewis Dunk,h,6048,FromCorner,2023,Head,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Solly March,Aerial
123,534805,78,SavedShot,0.8,0.39099998474121095,0.03362760692834854,Pascal Groß,h,239,OpenPlay,2023,RightFoot,22301,Brighton,West Ham,1,3,2023-08-26 16:30:00,Simon Adingra,Pass
